MMSI,BaseDateTime,LAT,LON,Heading,VesselName,CallSign,VesselType,Length,Width
367689230,2022-01-29T00:04:50,29.69184,-91.09972,511.0,SHELF VENTURE,WDI3525,79.0,0.0,0.0
352676000,2022-01-29T00:05:16,39.93446,-75.13236,6.0,ARIES SAKURA,3EYV5,70.0,183.0,31.0
259732000,2022-01-29T00:04:37,36.80158,-76.28958,75.0,SENORITA,LAEG7,70.0,190.0,32.0
258097000,2022-01-29T00:04:42,48.49965,-124.69164,294.0,BELSOUTH,LAVJ7,70.0,200.0,33.0
354886000,2022-01-29T00:05:31,31.35126,-117.72384,9.0,COSCO EUROPE,3EOC5,70.0,349.0,45.0
257565000,2022-01-29T00:05:42,32.40687,-79.15207,243.0,TAMESIS,LAOL5,70.0,240.0,32.0
354886000,2022-01-29T23:59:51,31.35238,-117.72361,9.0,COSCO EUROPE,3EOC5,70.0,349.0,45.0
636014059,2022-01-29T00:04:47,36.34173,-123.73707,28.0,CMA CGM TURQUOISE,A8RB5,70.0,259.0,32.0
636018392,2022-01-29T00:06:04,29.19765,-94.45713,310.0,INDIAN OCEAN,D5PM2,70.0,180.0,30.0
538007938,2022-01-29T00:04:19,33.7005,-118.21367,215.0,MATSON NIIHAU,V7BP8,70.0,222.0,30.0
248572000,2022-01-29T00:04:36,29.25876,-94.46264,338.0,EXPRESS FRANCE,9HA2420,70.0,222.0,32.0
249202000,2022-01-29T00:04:33,17.98929,-69.60791,91.0,CAPE AKRITAS,9HA4147,70.0,330.0,48.0
338293000,2022-01-29T00:04:51,28.72878,-88.9199,248.0,OCEAN EVOLUTION,WDJ5527,70.0,108.0,22.0
355837000,2022-01-29T00:04:54,27.38008,-96.62187,21.0,GRACE MARINER,3FFW8,70.0,148.0,22.0
351468000,2022-01-29T00:04:57,26.76669,-80.05124,266.0,CHAMPION III,HO7207,70.0,54.0,18.0
255806338,2022-01-29T00:04:35,31.79007,-117.66583,22.0,MSC AURIGA,CQEB7,70.0,366.0,51.0
352905000,2022-01-29T00:05:07,33.72623,-118.21012,246.0,KEN HOU,HOIK,70.0,170.0,27.0
367670000,2022-01-29T00:03:56,29.13742,-90.20276,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
209559000,2022-01-29T00:04:19,29.61255,-95.00867,88.0,MSC APOLLO,5BFA5,70.0,300.0,40.0
305350000,2022-01-29T00:06:45,23.52248,-82.55254,70.0,K-STORM,V2DV8,70.0,139.0,22.0
232027170,2022-01-29T00:05:35,49.28827,-122.86562,320.0,ERIN MANX,MHDO3,70.0,200.0,32.0
377901123,2022-01-29T00:05:51,26.76996,-80.05324,106.0,TROPIC LISSETTE,J8QY1,70.0,160.0,24.0
357069000,2022-01-29T00:06:14,24.51177,-79.80907,67.0,CENTURY VENUS,3FXD2,70.0,137.0,23.0
256610000,2022-01-29T00:04:25,25.55688,-79.54999,10.0,RED FIN,9HA2892,70.0,190.0,32.0
372740000,2022-01-29T00:05:08,48.40532,-123.43655,90.0,OOCL OAKLAND,3EKJ6,70.0,280.0,40.0
351954000,2022-01-29T00:04:34,46.00629,-124.66733,354.0,OCEAN SEAGULL,3FSU4,70.0,119.0,21.0
305134000,2022-01-29T00:03:56,26.06891,-80.11535,181.0,HOHEBANK,V2CX3,70.0,139.0,22.0
477692100,2022-01-29T00:05:08,29.7232,-89.99245,328.0,SHANDONG FU EN,VRQG6,70.0,,
477748500,2022-01-29T00:05:48,28.89811,-89.4321,0.0,CALICANTO BRIDGE,VRGT3,70.0,208.0,29.0
563217000,2022-01-29T00:04:52,27.5938,-82.96203,265.0,FOOCHOW,9V2715,70.0,179.0,
566831000,2022-01-29T00:04:35,29.95239,-90.01769,300.0,HAI JIN,9V7102,70.0,189.0,32.0
367822000,2022-01-29T00:04:55,36.97309,-76.43388,2.0,USNS SHUGHART,NAOQ,70.0,276.0,32.0
244117000,2022-01-29T00:05:08,26.76766,-80.05242,91.0,PAUWGRACHT,PCCI,70.0,169.0,25.0
212917000,2022-01-29T00:05:32,26.06683,-80.11558,206.0,FOUMA,C4WT2,70.0,166.0,25.0
367357320,2022-01-29T00:05:27,30.80219,-81.5178,511.0,C-TRACTOR 3,WBX3589,70.0,29.0,11.0
351954000,2022-01-29T00:05:43,46.01061,-124.66798,353.0,OCEAN SEAGULL,3FSU4,70.0,119.0,21.0
538006995,2022-01-29T00:04:24,28.85,-89.41699,353.0,CF DIAMOND,V7JH8,70.0,189.0,
209615000,2022-01-29T00:05:51,32.83622,-79.89048,18.0,ATHENS GLORY,5BFZ5,71.0,300.0,40.0
671226100,2022-01-29T00:06:02,25.7984,-80.24838,511.0,RELIANCE II,5VHS7,79.0,52.0,12.0
538002125,2022-01-29T00:06:28,28.69717,-89.35732,344.0,MILETUS,V7UI6,70.0,189.0,32.0
414230000,2022-01-29T00:04:37,48.12525,-123.44271,296.0,RONG AN CHENG,BOHS,70.0,179.0,
563094700,2022-01-29T00:05:34,49.11685,-123.73307,145.0,LOWLANDS ORANGE,9V6539,70.0,235.0,38.0
511217000,2022-01-29T00:04:52,25.79621,-80.24521,511.0,MISS LILLIE II,T8A2177,70.0,42.0,
566157000,2022-01-29T00:06:25,30.12957,-90.91943,328.0,ULTRA DYNAMIC,9V9499,70.0,199.0,32.0
232012746,2022-01-29T00:06:28,37.20303,-76.09181,86.0,LIVIA ROSE,MCHI3,70.0,229.0,32.0
316003289,2022-01-29T00:05:48,49.1442,-123.87228,197.0,PRINCESS SUPERIOR,CZ4348,70.0,117.0,20.0
377901012,2022-01-29T00:06:30,25.79617,-80.24568,311.0,TRANSPORT,J8MK,70.0,74.0,13.0
538009218,2022-01-29T00:05:39,34.18468,-77.95652,4.0,POSEIDON.GR,V7A4467,70.0,200.0,32.0
209854000,2022-01-29T00:06:34,41.79293,-71.3829,152.0,PEDHOULAS COMMANDER,5BVL3,70.0,229.0,32.0
538003050,2022-01-29T00:06:02,29.60545,-89.8562,294.0,STAR THETA,V7OB2,70.0,189.0,32.0
636092905,2022-01-29T00:06:03,28.85632,-89.35585,335.0,BALTIA,D5QS4,70.0,224.0,32.0
441992000,2022-01-29T00:05:37,38.36707,-76.33067,340.0,ASIAN VISION,D8CU,70.0,199.0,32.0
477883200,2022-01-29T00:06:01,30.56717,-80.0137,255.0,SAGA JOURNEY,VRCY8,70.0,199.0,30.0
538004931,2022-01-29T00:05:58,30.07964,-90.90524,339.0,YASA CANARY,V7ZW6,70.0,188.0,32.0
538007492,2022-01-29T00:05:53,48.38195,-123.24846,60.0,ELECTRA,V7QO5,70.0,229.0,36.0
538003620,2022-01-29T00:05:30,23.32173,-81.74445,84.0,AMYNTOR,V7SC8,70.0,169.0,27.0
249474000,2022-01-29T00:05:45,49.17671,-123.89948,177.0,ZIM KINGSTON,9HSZ9,70.0,260.0,32.0
370269000,2022-01-29T00:04:55,26.50659,-79.69793,511.0,CAPE EXPRESS,HO5337,70.0,59.0,11.0
367353380,2022-01-29T00:04:47,29.46245,-89.68651,511.0,SURVIVOR,WDE4453,70.0,18.0,6.0
356565000,2022-01-29T00:06:23,49.30053,-123.22198,288.0,MOL PREMIUM,3EOJ7,70.0,293.0,40.0
311039000,2022-01-29T00:04:33,38.90348,-124.41499,310.0,CRYSTAL RAY,C6RI2,70.0,199.0,32.0
477168400,2022-01-29T00:04:37,38.78567,-73.96836,150.0,COSCO SHIPPING PEONY,VRRU6,71.0,366.0,48.0
352681000,2022-01-29T00:06:15,45.63243,-122.70677,125.0,AFRICAN BATIS,3EXB6,70.0,200.0,36.0
477237300,2022-01-29T00:05:48,49.00824,-126.57574,220.0,CANPOTEX INSPIRE,VRSI3,70.0,229.0,32.0
371416000,2022-01-29T00:05:48,45.98394,-122.83524,150.0,TRUST STAR,3FIV7,70.0,176.0,28.0
219982000,2022-01-29T00:05:56,48.47627,-124.79988,93.0,JOHANNES MAERSK,OWFD2,70.0,216.0,32.0
538008274,2022-01-29T00:05:06,29.89695,-89.91026,342.0,CAPTAIN HADDOCK,V7A2177,79.0,199.0,32.0
338760000,2022-01-29T00:04:49,30.39422,-81.47888,98.0,ISLA BELLA,WTOI,70.0,233.0,32.0
316001633,2022-01-29T00:04:55,43.02016,-87.89661,30.0,CSL ASSINIBOINE,VCKQ,70.0,225.0,23.0
371701000,2022-01-29T00:04:20,29.7218,-95.2378,52.0,COREFORTUNE OL,3EFG5,70.0,199.0,32.0
215183000,2022-01-29T00:05:26,32.15543,-120.59733,83.0,CMA CGM NEW JERSEY,9HA4998,71.0,294.0,32.0
636019984,2022-01-29T00:05:12,33.76297,-118.27247,198.0,YM TOTALITY,D5XC5,70.0,332.0,48.0
636092995,2022-01-29T00:05:22,36.54686,-75.12344,125.0,ARTEMIS,A8OP7,70.0,209.0,30.0
354228000,2022-01-29T00:04:51,29.87107,-89.93336,97.0,NEWYORK HARMONY,3FCL9,70.0,182.0,31.0
316009090,2022-01-29T00:05:56,48.41732,-89.21766,270.0,ALGOMA EQUINOX,XJBH,70.0,222.0,23.0
316009090,2022-01-29T00:04:45,48.41733,-89.21767,270.0,ALGOMA EQUINOX,XJBH,70.0,222.0,23.0
563091200,2022-01-29T00:05:58,38.02808,-121.77042,257.0,ORIENT PRIMA,9V6462,70.0,225.0,32.0
577496000,2022-01-29T00:04:49,29.6657,-91.09846,511.0,LADY KEISH,YJXA2,72.0,57.0,16.0
368179260,2022-01-29T00:05:48,29.08509,-89.82779,187.0,MILLIE,WDL9456,79.0,82.0,17.0
368189190,2022-01-29T00:05:06,29.53917,-93.69316,511.0,DUKE,WDM2550,79.0,0.0,0.0
311744000,2022-01-29T00:05:59,32.79725,-79.92758,332.0,POPLAR ARROW,C6TQ3,70.0,189.0,31.0
357777000,2022-01-29T00:05:50,34.54542,-122.31235,328.0,BUENA VENTURA,3EEN,70.0,189.0,32.0
636018571,2022-01-29T00:05:51,31.61323,-118.13475,14.0,MSC EMMA,D5QH6,70.0,366.0,48.0
538009071,2022-01-29T00:05:00,30.08403,-88.037,325.0,ROMY,V7A4272,70.0,180.0,30.0
357777000,2022-01-29T00:04:40,34.54234,-122.3101,330.0,BUENA VENTURA,3EEN,70.0,189.0,32.0
636020192,2022-01-29T00:06:11,35.58073,-74.9654,2.0,SAN ALBERTO,A8MW6,70.0,186.0,28.0
354974000,2022-01-29T00:06:01,29.54978,-89.77088,323.0,KEY PACIFICO,3FGU4,70.0,228.0,32.0
538007096,2022-01-29T00:05:34,37.51127,-122.21137,194.0,SUPER KATE,V7UN3,70.0,175.0,29.0
244693000,2022-01-29T00:06:08,39.26748,-76.58212,25.0,AMERICABORG,PHKT,70.0,143.0,21.0
249141000,2022-01-29T00:05:25,49.19565,-123.9,179.0,CONQUISTADOR,9HA4126,70.0,299.0,
538009498,2022-01-29T00:06:34,29.96846,-90.25932,284.0,PACIFIC SPIRIT,V7A4816,70.0,180.0,28.0
305931000,2022-01-29T00:06:49,28.64534,-96.55134,90.0,MARGARETHA,V2GH4,70.0,145.0,18.0
257560000,2022-01-29T00:05:51,30.38932,-81.55267,16.0,HOEGH NEW YORK,LAUA7,70.0,199.0,32.0
636021252,2022-01-29T00:04:42,48.26792,-125.55664,90.0,MSC BALTIC III,5LDA4,71.0,207.0,30.0
565448000,2022-01-29T00:06:30,35.77163,-74.82301,191.0,MAERSK SEMBAWANG,S6CH3,70.0,318.0,40.0
538009564,2022-01-29T00:05:26,34.14786,-119.20673,91.0,DEL MONTE HARVESTER,V7A4894,70.0,192.0,30.0
636015506,2022-01-29T00:05:59,28.28684,-116.62901,261.0,MSC VEGA,D5BE4,70.0,366.0,48.0
368013860,2022-01-29T00:04:39,29.11808,-90.19749,251.0,PAUL CANDIES,WDJ8177,70.0,101.0,21.0
636015506,2022-01-29T00:04:48,28.28704,-116.62894,261.0,MSC VEGA,D5BE4,70.0,366.0,48.0
538009706,2022-01-29T00:04:57,25.07211,-79.64864,11.0,LA LOUISE,V7A5068,70.0,178.0,28.0
477854800,2022-01-29T00:05:39,29.54341,-89.7658,332.0,QING HUA SHAN,VRPL6,70.0,199.0,
431647000,2022-01-29T00:05:48,30.40247,-81.41474,96.0,AURIGA LEADER,7KJB,70.0,199.0,32.0
351275000,2022-01-29T00:05:59,45.53591,-122.67642,146.0,NEO,3FTL2,70.0,189.0,32.0
219544000,2022-01-29T00:05:04,33.46518,-77.81344,94.0,MARIANNE DANICA,OWWO2,70.0,71.0,11.0
370871000,2022-01-29T00:05:40,27.86914,-97.24587,157.0,WOOYANG VENUS,3FFB9,70.0,224.0,32.0
477973000,2022-01-29T00:05:29,29.9437,-90.22291,348.0,SAGA VOYAGER,VRXL8,70.0,199.0,30.0
311000376,2022-01-29T00:06:10,39.91658,-75.13416,280.0,EVANGELIA L,C6BV5,70.0,183.0,30.0
636020116,2022-01-29T00:06:32,48.15829,-122.72917,309.0,LILA MUMBAI,D5XT2,70.0,193.0,28.0
636017539,2022-01-29T00:06:03,29.3053,-94.3134,20.0,SIEM CICERO,D5LL4,70.0,,
366839000,2022-01-29T00:06:20,36.85329,-76.3105,40.0,CAPE RISE,KAFG,70.0,197.0,32.0
219544000,2022-01-29T00:06:16,33.46449,-77.80959,95.0,MARIANNE DANICA,OWWO2,70.0,71.0,11.0
538003413,2022-01-29T00:05:02,30.12955,-91.01547,64.0,CROWNED EAGLE,V7QP4,70.0,189.0,32.0
259701000,2022-01-29T00:06:19,29.96458,-90.28597,242.0,SPAR HYDRA,LAKL7,70.0,189.0,32.0
538006425,2022-01-29T00:06:49,27.63501,-82.56182,270.0,BEN RINNES,V7MZ5,70.0,180.0,
538005754,2022-01-29T00:06:34,43.40961,-124.21998,8.0,UNION TAYLOR,V7GR6,70.0,179.0,29.0
311057100,2022-01-29T00:06:13,38.67807,-76.4249,160.0,CSL TACOMA,C6ZJ7,70.0,228.0,32.0
477627300,2022-01-29T00:06:08,33.71397,-118.27444,304.0,MOL EMISSARY,VRFX6,70.0,294.0,32.0
538008204,2022-01-29T00:06:32,40.64215,-74.15055,118.0,OLEANDER,V7A2078,70.0,120.0,20.0
566482000,2022-01-29T00:05:12,18.42895,-69.63116,170.0,APL YANGSHAN,9V9401,70.0,347.0,45.0
636012871,2022-01-29T00:06:16,39.85343,-75.23435,256.0,JALMA TOPIC,A8IQ6,70.0,189.0,32.0
369701000,2022-01-29T00:06:16,48.43665,-123.42898,283.0,MIDNIGHT SUN,WAHG,70.0,255.0,35.0
311000519,2022-01-29T00:05:59,37.70912,-122.31675,251.0,DANAE R,C6CN3,70.0,225.0,32.0
257613000,2022-01-29T00:06:14,36.20859,-75.34335,336.0,TALISMAN,LAOW5,70.0,240.0,32.0
353941000,2022-01-29T00:06:40,30.00702,-90.83034,356.0,NORD PACIFIC,3FVZ5,70.0,199.0,32.0
538007580,2022-01-29T00:05:12,29.84219,-89.98847,28.0,CLIPPER TRIUMPH,V7VF4,70.0,179.0,28.0
636017994,2022-01-29T00:05:29,29.79917,-80.24393,172.0,TRF PARTICI,A8UF9,70.0,230.0,32.0
212960000,2022-01-29T00:05:46,26.78518,-83.1896,188.0,QUEEN B,5BHY4,70.0,132.0,19.0
353275000,2022-01-29T00:05:37,48.95847,-123.61765,230.0,YUAN HAI,3EVT9,70.0,184.0,32.0
636019658,2022-01-29T00:05:43,48.75111,-123.60171,94.0,KIMIMACHI,D5VN4,70.0,235.0,43.0
636013699,2022-01-29T00:04:46,37.13682,-123.65622,21.0,YM ETERNITY,A8OS6,70.0,268.0,32.0
636020772,2022-01-29T00:05:53,32.48257,-79.59777,342.0,GSL ARCADIA,5LAQ5,71.0,277.0,40.0
356010000,2022-01-29T00:06:04,29.77751,-93.3456,356.0,GREEN WORLD,3FXF5,70.0,199.0,32.0
338293000,2022-01-29T00:06:01,28.7275,-88.92316,248.0,OCEAN EVOLUTION,WDJ5527,70.0,108.0,22.0
229718000,2022-01-29T00:06:09,29.74692,-95.18167,266.0,SOZON,9HA3546,70.0,189.0,32.0
538004586,2022-01-29T00:06:19,33.6792,-118.12441,244.0,NEUTRINO,V7XW3,70.0,196.0,32.0
305749000,2022-01-29T00:05:23,28.91412,-89.35217,346.0,BBC NAGASAKI,V2FP5,70.0,132.0,15.0
367050160,2022-01-29T00:05:46,46.71193,-92.04467,511.0,BURNS HARBOR,WDC6027,70.0,304.0,32.0
255806388,2022-01-29T00:06:16,29.5838,-89.82003,314.0,EIBE OLDENDORFF,CQEH9,70.0,180.0,30.0
373125000,2022-01-29T00:06:35,39.72115,-75.52949,114.0,BANSUI,3FMI5,70.0,182.0,32.0
566995000,2022-01-29T00:05:49,27.63426,-83.02966,319.0,NATHAN BRANDON,9V2218,70.0,189.0,32.0
477230400,2022-01-29T00:05:28,40.69255,-74.13872,324.0,CL KATE,VRSD9,70.0,199.0,32.0
366418000,2022-01-29T00:05:24,36.85797,-76.32148,260.0,POTOMAC EXPRESS,WDM2204,70.0,306.0,40.0
477067900,2022-01-29T00:05:07,33.75232,-118.21419,0.0,OOCL UTAH,VRNR5,70.0,334.0,42.0
311000537,2022-01-29T00:06:20,49.30985,-123.11962,119.0,AFRICAN MACAW,C6CP6,70.0,179.0,
538008255,2022-01-29T00:06:19,48.52313,-125.73792,271.0,DELFIN,V7A2149,70.0,229.0,33.0
316044371,2022-01-29T00:06:18,42.26364,-83.10534,21.0,HARVEST SPIRIT,VDAY,70.0,152.0,22.0
636019493,2022-01-29T00:06:36,36.8298,-75.56395,18.0,GSL GRANIA,D5QI5,70.0,300.0,42.0
477514500,2022-01-29T00:05:26,30.06848,-90.89704,320.0,YANGTZE AMBITION,VRIK9,70.0,179.0,28.0
256610000,2022-01-29T00:05:31,25.56119,-79.54923,8.0,RED FIN,9HA2892,70.0,190.0,32.0
636020257,2022-01-29T23:59:50,30.61738,-119.20563,295.0,SEATTLE EXPRESS,A8PS5,71.0,293.0,32.0
210066000,2022-01-29T00:05:06,29.88206,-89.95636,94.0,DIMITRIS APESAKIS,5BJW2,70.0,229.0,32.0
538009430,2022-01-29T00:06:08,45.64292,-122.77183,229.0,TEAM TOMBI,V7A4730,79.0,178.0,28.0
538008996,2022-01-29T00:06:09,40.13857,-74.754,131.0,SIRIUS,V7A4175,70.0,180.0,30.0
636018560,2022-01-29T00:06:13,37.79646,-122.31709,108.0,SEALAND GUAYAQUIL,A8QP3,70.0,209.0,30.0
352892000,2022-01-29T00:05:33,38.9253,-76.41878,511.0,NAVIOS ALEGRIA,H9GP,70.0,225.0,32.0
563119800,2022-01-29T00:06:42,28.87608,-89.35821,343.0,LADY BELLAMELIA,9V6908,70.0,229.0,32.0
371895000,2022-01-29T00:06:44,29.96242,-90.28473,267.0,BALSA 91,3FTK7,70.0,106.0,19.0
219056000,2022-01-29T00:05:01,31.28652,-118.39633,18.0,MAERSK EMDEN,OXLK2,71.0,366.0,48.0
375902000,2022-01-29T00:05:01,18.31054,-64.94171,91.0,TROPIC SUN,J8AZ2,70.0,121.0,22.0
377901110,2022-01-29T00:04:51,26.75272,-79.99455,125.0,TROPIC GEM,J8QY2,70.0,92.0,22.0
377901110,2022-01-29T00:05:52,26.75093,-79.99125,125.0,TROPIC GEM,J8QY2,70.0,92.0,22.0
636018146,2022-01-29T00:05:59,29.74341,-95.28283,142.0,AAL NEWCASTLE,D5OK2,70.0,193.0,28.0
477023400,2022-01-29T00:06:41,32.07936,-81.05166,276.0,CRAMOND ISLAND,VRQJ9,70.0,,
373970000,2022-01-29T00:05:35,38.05504,-122.18808,290.0,KEN VOYAGER,3FXQ7,70.0,183.0,29.0
477230300,2022-01-29T00:05:48,29.92595,-90.19037,255.0,CL JUDY,VRSE3,70.0,199.0,32.0
563052500,2022-01-29T00:06:13,34.83655,-75.18663,226.0,MONTE OLIVIA,9V6839,70.0,272.0,40.0
563052500,2022-01-29T00:04:43,34.8406,-75.1818,226.0,MONTE OLIVIA,9V6839,70.0,272.0,40.0
414195000,2022-01-29T00:05:32,33.35787,-118.0596,339.0,REN JIAN 8,BVKQ5,70.0,264.0,32.0
636015019,2022-01-29T00:04:46,37.35362,-75.01197,125.0,EXPRESS ROME,A8YC2,70.0,349.0,45.0
370407000,2022-01-29T00:06:48,37.81126,-122.32198,39.0,MOL CONTINUITY,3ESS2,70.0,320.0,46.0
371923000,2022-01-29T00:06:07,26.06049,-80.13043,511.0,BAHAMAS EXPRESS,HP5898,70.0,57.0,11.0
235102677,2022-01-29T00:06:25,32.51688,-79.59605,338.0,EVER LENIENT,2HDF9,70.0,334.0,45.0
241769000,2022-01-29T00:06:11,30.04399,-90.6804,251.0,ATHINA II,SVDN6,70.0,229.0,32.0
538009315,2022-01-29T00:06:18,49.02424,-123.66792,102.0,CAPE SARINA,V7A4581,79.0,289.0,45.0
538006111,2022-01-29T00:06:24,29.00832,-94.47039,351.0,TASMAN,V7FQ3,70.0,278.0,40.0
255806070,2022-01-29T00:06:39,32.87802,-78.84371,214.0,AS FLORETTA,CQIU4,70.0,166.0,25.0
357069000,2022-01-29T00:04:55,24.50963,-79.8133,67.0,CENTURY VENUS,3FXD2,70.0,137.0,23.0
215809000,2022-01-29T00:05:40,40.68427,-74.15112,309.0,ATLANTIC SAIL,9HA5297,74.0,296.0,37.0
366905890,2022-01-29T00:05:19,46.75663,-92.09501,154.0,JAMES R BARKER,WYP8657,70.0,304.0,32.0
218844000,2022-01-29T00:06:08,32.56522,-79.40557,344.0,CMA CGM IVANHOE,DFPJ2,70.0,350.0,42.0
338121000,2022-01-29T00:05:38,33.76964,-118.21735,244.0,LURLINE,KLUX,70.0,265.0,35.0
215558000,2022-01-29T00:04:54,47.58769,-122.34585,180.0,APL QINGDAO,9HA5178,71.0,354.0,46.0
538005152,2022-01-29T00:06:48,30.66888,-88.02993,333.0,SIMURGH,V7BJ6,70.0,189.0,32.0
538003181,2022-01-29T00:05:37,36.5238,-123.72466,55.0,CAPE FELTON,V7OX5,79.0,170.0,25.0
369209000,2022-01-29T00:05:41,43.93608,-125.97435,181.0,KAIMANA HILA,WDJ3199,70.0,260.0,35.0
366206000,2022-01-29T00:05:49,32.8505,-79.94042,55.0,CAPE EDMONT,KGTE,70.0,199.0,28.0
247405800,2022-01-29T00:05:35,34.88824,-75.2669,32.0,GRANDE MIRAFIORI,IBQY,70.0,199.0,36.0
538003274,2022-01-29T00:05:34,30.51417,-118.44633,44.0,MOL DELIGHT,V7PR9,70.0,260.0,32.0
209172000,2022-01-29T00:05:43,49.29012,-123.1855,6.0,AGIOS SPYRIDONAS,5BWU4,79.0,229.0,37.0
308599000,2022-01-29T00:05:48,19.07132,-66.7209,314.0,TALIA,C6VJ6,70.0,199.0,32.0
477076500,2022-01-29T00:05:47,33.75732,-118.26788,347.0,SAGA ADVENTURE,VRBL4,70.0,199.0,30.0
229054000,2022-01-29T23:59:16,31.92387,-117.55692,329.0,CMA CGM DUTCH HARBOR,9HA5434,71.0,261.0,32.0
538003274,2022-01-29T00:06:41,30.514,-118.44617,44.0,MOL DELIGHT,V7PR9,70.0,260.0,32.0
636020666,2022-01-29T00:06:15,40.64364,-74.12286,260.0,SC MARIGOT,5LAC7,71.0,154.0,24.0
366629000,2022-01-29T00:05:33,22.04468,-156.41366,55.0,HORIZON SPIRIT,WFLG,70.0,272.0,30.0
538005716,2022-01-29T00:05:06,29.93106,-93.87475,218.0,SINGAPORE EAGLE,V7GI8,70.0,,
229814000,2022-01-29T00:05:47,32.71161,-117.82007,344.0,LA SAUTERNAIS,9HA3633,70.0,179.0,
432629000,2022-01-29T00:05:40,49.30519,-123.10178,85.0,GEORGIA HIGHWAY,7JCV,70.0,199.0,32.0
351468000,2022-01-29T00:06:08,26.76673,-80.05123,266.0,CHAMPION III,HO7207,70.0,54.0,18.0
219208000,2022-01-29T00:05:00,25.80366,-80.25516,511.0,DANICA SUNBEAM,OUVD2,70.0,66.0,10.0
367670000,2022-01-29T00:05:05,29.13739,-90.20274,158.0,HARVEY AMERICA,KHAI,70.0,92.0,20.0
477748500,2022-01-29T00:04:39,28.89396,-89.4316,351.0,CALICANTO BRIDGE,VRGT3,70.0,208.0,29.0
636015131,2022-01-29T00:05:18,47.58246,-122.34319,359.0,MALIAKOS,A8YT7,70.0,262.0,32.0
431651000,2022-01-29T00:04:48,32.58509,-79.57774,124.0,OLYMPIAN HIGHWAY,7KAS,70.0,199.0,38.0
563262000,2022-01-29T00:04:52,31.10728,-81.43655,77.0,BOHEME,9V8514,70.0,227.0,32.0
305463000,2022-01-29T00:06:43,29.72687,-95.27276,318.0,BBC VIRGINIA,V2EK8,70.0,138.0,21.0
374060000,2022-01-29T00:04:21,38.48127,-74.60946,32.0,BELFOREST,H8FJ,70.0,199.0,
477770700,2022-01-29T00:05:31,33.37199,-117.89875,215.0,COSCO MALAYSIA,VRGV9,70.0,334.0,42.0
477770700,2022-01-29T23:59:51,33.37195,-117.8987,215.0,COSCO MALAYSIA,VRGV9,70.0,334.0,42.0
215965000,2022-01-29T00:05:06,40.53218,-73.32461,54.0,CMA CGM C COLOMB,9HA5397,71.0,366.0,52.0
352978155,2022-01-29T00:05:51,29.73134,-116.76424,229.0,VAN DUFFY,3E2389,70.0,190.0,32.0
538009699,2022-01-29T00:04:49,29.94925,-93.8639,201.0,SUBSEA RESPONDER IV,V7A5057,70.0,90.0,18.0
538007240,2022-01-29T00:05:55,30.38951,-81.53811,259.0,CHIOS SUNRISE,V7AI8,70.0,189.0,32.0
636091575,2022-01-29T00:04:10,48.51773,-127.58047,268.0,HANSA AUGSBURG,A8PN3,70.0,175.0,27.0
366716000,2022-01-29T00:04:40,32.84935,-79.93657,55.0,CAPE DIAMOND,WMHJ,70.0,207.0,29.0
367777470,2022-01-29T00:04:49,48.01498,-122.53992,182.0,NUNANIQ,WDJ4412,70.0,42.0,14.0
244726000,2022-01-29T00:04:13,29.72404,-95.23838,179.0,DYNAMOGRACHT,PBSX,70.0,156.0,22.0
477534200,2022-01-29T00:05:42,29.61772,-89.89395,297.0,EFFY N,VRFI9,70.0,190.0,32.0
538004328,2022-01-29T00:04:44,29.74677,-95.18546,87.0,COLUMBA,V7WL3,70.0,189.0,32.0
244726000,2022-01-29T00:05:28,29.72405,-95.23819,179.0,DYNAMOGRACHT,PBSX,70.0,156.0,22.0
636018624,2022-01-29T00:05:42,49.1865,-123.89867,179.0,W-MAYFAIR,A8UO7,70.0,230.0,38.0
370892000,2022-01-29T00:06:10,37.73019,-122.34332,286.0,MSC DANIELA,3FIA2,70.0,366.0,51.0
355073000,2022-01-29T00:06:27,30.34888,-81.62101,190.0,BEAGLE VI,3EGN8,70.0,148.0,22.0
368836000,2022-01-29T00:06:24,39.20063,-125.08614,160.0,BOB HOPE,NHNM,70.0,289.0,32.0
357444000,2022-01-29T00:04:56,30.78394,-80.39697,42.0,MSC MEDITERRANEAN,H8JI,70.0,202.0,30.0
636014573,2022-01-29T00:05:00,31.88128,-80.14347,29.0,IKARIA,A8UY8,70.0,278.0,40.0
356623000,2022-01-29T00:05:35,48.83418,-126.32486,96.0,NEW FACE,HONR,70.0,,
563107600,2022-01-29T00:05:41,23.65462,-82.57159,98.0,AQUABEAUTY,9V5186,70.0,229.0,32.0
368219000,2022-01-29T00:06:39,47.65789,-122.37387,180.0,COASTAL NAVIGATOR,WCY9686,70.0,59.0,12.0
636016436,2022-01-29T00:05:31,33.57023,-76.59906,229.0,MSC ZLATA R,D5GE5,70.0,281.0,32.0
244224000,2022-01-29T00:06:30,29.78123,-85.77914,182.0,WAALBORG,PBET,70.0,107.0,18.0
538005907,2022-01-29T00:05:46,24.0098,-80.93784,48.0,GLORY HARVEST,V7IA7,70.0,199.0,32.0
567111000,2022-01-29T00:05:16,33.61215,-118.05693,293.0,SUNISA NAREE,HSLS,70.0,199.0,32.0
538006995,2022-01-29T00:05:27,28.8524,-89.41684,340.0,CF DIAMOND,V7JH8,70.0,189.0,
